zip,state_name,city,population
2809,Rhode Island,Bristol,22420.0
2812,Rhode Island,Carolina,1038.0
2813,Rhode Island,Charlestown,7998.0
2814,Rhode Island,Chepachet,7444.0
2815,Rhode Island,Clayville,134.0
2816,Rhode Island,Coventry,33148.0
2817,Rhode Island,West Greenwich,6535.0
2818,Rhode Island,East Greenwich,19876.0
2822,Rhode Island,Exeter,6241.0
2823,Rhode Island,Fiskeville,17.0
2824,Rhode Island,Forestdale,291.0
2825,Rhode Island,Foster,5872.0
2826,Rhode Island,Glendale,396.0
2827,Rhode Island,Greene,2286.0
2828,Rhode Island,Greenville,7263.0
2829,Rhode Island,Harmony,82.0
2830,Rhode Island,Harrisville,6766.0
2831,Rhode Island,Hope,3840.0
2832,Rhode Island,Hope Valley,4887.0
2833,Rhode Island,Hopkinton,670.0
2835,Rhode Island,Jamestown,5554.0
2836,Rhode Island,Kenyon,87.0
2837,Rhode Island,Little Compton,3622.0
2838,Rhode Island,Manville,3468.0
2839,Rhode Island,Mapleville,1598.0
2840,Rhode Island,Newport,23847.0
2841,Rhode Island,Newport,1240.0
2842,Rhode Island,Middletown,17009.0
2852,Rhode Island,North Kingstown,23382.0
2857,Rhode Island,North Scituate,8031.0
2858,Rhode Island,Oakland,286.0
2859,Rhode Island,Pascoag,7295.0
2860,Rhode Island,Pawtucket,47677.0
2861,Rhode Island,Pawtucket,27527.0
2863,Rhode Island,Central Falls,22359.0
2864,Rhode Island,Cumberland,36142.0
2865,Rhode Island,Lincoln,18306.0
2871,Rhode Island,Portsmouth,17748.0
2872,Rhode Island,Prudence Island,98.0
2873,Rhode Island,Rockville,97.0
2874,Rhode Island,Saunderstown,6376.0
2875,Rhode Island,Shannock,176.0
2876,Rhode Island,Slatersville,659.0
2878,Rhode Island,Tiverton,16324.0
2879,Rhode Island,Wakefield,22369.0
2881,Rhode Island,Kingston,7177.0
2882,Rhode Island,Narragansett,13238.0
2885,Rhode Island,Warren,11117.0
2886,Rhode Island,Warwick,30540.0
2888,Rhode Island,Warwick,18443.0
2889,Rhode Island,Warwick,28209.0
2891,Rhode Island,Westerly,22026.0
2892,Rhode Island,West Kingston,5920.0
2893,Rhode Island,West Warwick,30909.0
2894,Rhode Island,Wood River Junction,609.0
2895,Rhode Island,Woonsocket,43163.0
2896,Rhode Island,North Smithfield,11449.0
2898,Rhode Island,Wyoming,1857.0
2903,Rhode Island,Providence,12039.0
2904,Rhode Island,Providence,31214.0
2905,Rhode Island,Providence,25674.0
2906,Rhode Island,Providence,26437.0
2907,Rhode Island,Providence,32697.0
2908,Rhode Island,Providence,39099.0
2909,Rhode Island,Providence,42629.0
2910,Rhode Island,Cranston,23598.0
2911,Rhode Island,North Providence,15866.0
2912,Rhode Island,Providence,4809.0
2914,Rhode Island,East Providence,21742.0
2915,Rhode Island,Riverside,16415.0
2916,Rhode Island,Rumford,8855.0
2917,Rhode Island,Smithfield,14868.0
2918,Rhode Island,Providence,2960.0
2919,Rhode Island,Johnston,29453.0
2920,Rhode Island,Cranston,36907.0
2921,Rhode Island,Cranston,12205.0
3031,New Hampshire,Amherst,11814.0
3032,New Hampshire,Auburn,5949.0
3033,New Hampshire,Brookline,5659.0
3034,New Hampshire,Candia,4202.0
3036,New Hampshire,Chester,5237.0
3037,New Hampshire,Deerfield,4700.0
3038,New Hampshire,Derry,34506.0
3042,New Hampshire,Epping,7180.0
3043,New Hampshire,Francestown,1444.0
3044,New Hampshire,Fremont,4738.0
3045,New Hampshire,Goffstown,14165.0
3046,New Hampshire,Dunbarton,3000.0
3047,New Hampshire,Greenfield,1784.0
3048,New Hampshire,Greenville,3489.0
3049,New Hampshire,Hollis,8429.0
3051,New Hampshire,Hudson,25385.0
3052,New Hampshire,Litchfield,8484.0
3053,New Hampshire,Londonderry,25780.0
3054,New Hampshire,Merrimack,27139.0
3055,New Hampshire,Milford,16151.0
3057,New Hampshire,Mont Vernon,2607.0
3060,New Hampshire,Nashua,31469.0
3062,New Hampshire,Nashua,28866.0
3063,New Hampshire,Nashua,15941.0
3064,New Hampshire,Nashua,14667.0
3070,New Hampshire,New Boston,6099.0
3071,New Hampshire,New Ipswich,5244.0
3076,New Hampshire,Pelham,14221.0
3077,New Hampshire,Raymond,10773.0
3079,New Hampshire,Salem,30350.0
3082,New Hampshire,Lyndeborough,1606.0
3084,New Hampshire,Temple,1372.0
3086,New Hampshire,Wilton,4116.0
3087,New Hampshire,Windham,15764.0
3101,New Hampshire,Manchester,3228.0
3102,New Hampshire,Manchester,33759.0
3103,New Hampshire,Manchester,37093.0
3104,New Hampshire,Manchester,34962.0
3106,New Hampshire,Hooksett,14654.0
3109,New Hampshire,Manchester,10374.0
3110,New Hampshire,Bedford,23385.0
3215,New Hampshire,Waterville Valley,248.0
3216,New Hampshire,Andover,2041.0
3217,New Hampshire,Ashland,2239.0
3218,New Hampshire,Barnstead,1535.0
3220,New Hampshire,Belmont,7454.0
3221,New Hampshire,Bradford,2263.0
3222,New Hampshire,Bristol,5894.0
3223,New Hampshire,Campton,3380.0
3224,New Hampshire,Canterbury,2343.0
3225,New Hampshire,Center Barnstead,3406.0
3226,New Hampshire,Center Harbor,820.0
3227,New Hampshire,Center Sandwich,1461.0
3229,New Hampshire,Contoocook,5925.0
3230,New Hampshire,Danbury,1491.0
3231,New Hampshire,East Andover,110.0
3233,New Hampshire,Elkins,209.0
3234,New Hampshire,Epsom,4846.0
3235,New Hampshire,Franklin,8827.0
3237,New Hampshire,Gilmanton,2338.0
3238,New Hampshire,Glencliff,81.0
3240,New Hampshire,Grafton,1200.0
3241,New Hampshire,Hebron,1144.0
3242,New Hampshire,Henniker,6094.0
3243,New Hampshire,Hill,902.0
3244,New Hampshire,Hillsborough,7666.0
3245,New Hampshire,Holderness,2125.0
3246,New Hampshire,Laconia,16943.0
3249,New Hampshire,Gilford,7725.0
3251,New Hampshire,Lincoln,1474.0
3253,New Hampshire,Meredith,6701.0
3254,New Hampshire,Moultonborough,4996.0
3255,New Hampshire,Newbury,1899.0
3256,New Hampshire,New Hampton,2591.0
3257,New Hampshire,New London,4381.0
3258,New Hampshire,Chichester,2659.0
3259,New Hampshire,North Sandwich,246.0
3260,New Hampshire,North Sutton,995.0
3261,New Hampshire,Northwood,4632.0
3262,New Hampshire,North Woodstock,1194.0
3263,New Hampshire,Pittsfield,4093.0
3264,New Hampshire,Plymouth,6917.0
3266,New Hampshire,Rumney,1929.0
3268,New Hampshire,Salisbury,1507.0
3269,New Hampshire,Sanbornton,2957.0
3273,New Hampshire,South Sutton,309.0
3275,New Hampshire,Suncook,12028.0
3276,New Hampshire,Tilton,8811.0
3278,New Hampshire,Warner,3003.0
3279,New Hampshire,Warren,763.0
3280,New Hampshire,Washington,1097.0
3281,New Hampshire,Weare,9108.0
3282,New Hampshire,Wentworth,1083.0
3284,New Hampshire,Springfield,798.0
3285,New Hampshire,Thornton,2715.0
3287,New Hampshire,Wilmot,1502.0
3290,New Hampshire,Nottingham,5119.0
3291,New Hampshire,West Nottingham,134.0
3293,New Hampshire,Woodstock,57.0
3301,New Hampshire,Concord,33986.0
3303,New Hampshire,Concord,16118.0
3304,New Hampshire,Bow,8235.0
3307,New Hampshire,Loudon,5638.0
3431,New Hampshire,Keene,24891.0
3440,New Hampshire,Antrim,2900.0
3441,New Hampshire,Ashuelot,357.0
3442,New Hampshire,Bennington,1515.0
3443,New Hampshire,Chesterfield,303.0
3444,New Hampshire,Dublin,1686.0
3445,New Hampshire,Sullivan,687.0
3446,New Hampshire,Swanzey,6535.0
3447,New Hampshire,Fitzwilliam,2287.0
3448,New Hampshire,Gilsum,871.0
3449,New Hampshire,Hancock,1785.0
3450,New Hampshire,Harrisville,977.0
3451,New Hampshire,Hinsdale,3965.0
3452,New Hampshire,Jaffrey,5363.0
3455,New Hampshire,Marlborough,2292.0
3456,New Hampshire,Marlow,803.0
3457,New Hampshire,Nelson,773.0
3458,New Hampshire,Peterborough,6864.0
3461,New Hampshire,Rindge,6446.0
3462,New Hampshire,Spofford,1532.0
3464,New Hampshire,Stoddard,927.0
3465,New Hampshire,Troy,1889.0
3466,New Hampshire,West Chesterfield,1742.0
3467,New Hampshire,Westmoreland,2042.0
3470,New Hampshire,Winchester,4925.0
3561,New Hampshire,Littleton,6021.0
3570,New Hampshire,Berlin,9485.0
3574,New Hampshire,Bethlehem,2528.0
3575,New Hampshire,Bretton Woods,0.0
3576,New Hampshire,Colebrook,2660.0
3579,New Hampshire,Errol,417.0
3580,New Hampshire,Franconia,1425.0
3581,New Hampshire,Gorham,3285.0
3582,New Hampshire,Groveton,2062.0
3583,New Hampshire,Jefferson,972.0
3584,New Hampshire,Lancaster,3440.0
3585,New Hampshire,Lisbon,2557.0
3586,New Hampshire,Sugar Hill,633.0
3588,New Hampshire,Milan,1609.0
3590,New Hampshire,North Stratford,1193.0
3592,New Hampshire,Pittsburg,1023.0
3593,New Hampshire,Randolph,408.0
3595,New Hampshire,Twin Mountain,795.0
3597,New Hampshire,West Stewartstown,670.0
3598,New Hampshire,Whitefield,3463.0
3601,New Hampshire,Acworth,478.0
3602,New Hampshire,Alstead,2364.0
3603,New Hampshire,Charlestown,5218.0
3604,New Hampshire,Drewsville,0.0
3605,New Hampshire,Lempster,934.0
3607,New Hampshire,South Acworth,320.0
3608,New Hampshire,Walpole,3093.0
3609,New Hampshire,North Walpole,558.0
3740,New Hampshire,Bath,1077.0
3741,New Hampshire,Canaan,4164.0
3743,New Hampshire,Claremont,13647.0
3745,New Hampshire,Cornish,1914.0
3748,New Hampshire,Enfield,4547.0
3750,New Hampshire,Etna,1035.0
3751,New Hampshire,Georges Mills,374.0
3752,New Hampshire,Goshen,1077.0
3753,New Hampshire,Grantham,3407.0
3755,New Hampshire,Hanover,10170.0
3765,New Hampshire,Haverhill,469.0
3766,New Hampshire,Lebanon,10334.0
3768,New Hampshire,Lyme,1684.0
3770,New Hampshire,Meriden,638.0
3771,New Hampshire,Monroe,856.0
3773,New Hampshire,Newport,7758.0
3774,New Hampshire,North Haverhill,1770.0
3777,New Hampshire,Orford,1313.0
3779,New Hampshire,Piermont,849.0
3780,New Hampshire,Pike,637.0
3781,New Hampshire,Plainfield,1840.0
3782,New Hampshire,Sunapee,3074.0
3784,New Hampshire,West Lebanon,4181.0
3785,New Hampshire,Woodsville,2154.0
3801,New Hampshire,Portsmouth,23102.0
3809,New Hampshire,Alton,3617.0
3810,New Hampshire,Alton Bay,2286.0
3811,New Hampshire,Atkinson,7154.0
3812,New Hampshire,Bartlett,979.0
3813,New Hampshire,Center Conway,3655.0
3814,New Hampshire,Center Ossipee,2507.0
3816,New Hampshire,Center Tuftonboro,1469.0
3817,New Hampshire,Chocorua,882.0
3818,New Hampshire,Conway,3751.0
3819,New Hampshire,Danville,4234.0
3820,New Hampshire,Dover,32925.0
3823,New Hampshire,Madbury,2213.0
3824,New Hampshire,Durham,15073.0
3825,New Hampshire,Barrington,9339.0
3826,New Hampshire,East Hampstead,3022.0
3827,New Hampshire,East Kingston,3164.0
3830,New Hampshire,East Wakefield,1350.0
3832,New Hampshire,Eaton Center,355.0
3833,New Hampshire,Exeter,22543.0
3835,New Hampshire,Farmington,6777.0
3836,New Hampshire,Freedom,1336.0
3837,New Hampshire,Gilmanton Iron Works,1622.0
3838,New Hampshire,Glen,1097.0
3839,New Hampshire,Rochester,3856.0
3840,New Hampshire,Greenland,4052.0
3841,New Hampshire,Hampstead,6227.0
3842,New Hampshire,Hampton,16123.0
3844,New Hampshire,Hampton Falls,2375.0
3845,New Hampshire,Intervale,1078.0
3846,New Hampshire,Jackson,1144.0
3847,New Hampshire,Kearsarge,192.0
3848,New Hampshire,Kingston,6226.0
3849,New Hampshire,Madison,1360.0
3850,New Hampshire,Melvin Village,130.0
3851,New Hampshire,Milton,4195.0
3852,New Hampshire,Milton Mills,314.0
3853,New Hampshire,Mirror Lake,824.0
3854,New Hampshire,New Castle,904.0
3855,New Hampshire,New Durham,2711.0
3856,New Hampshire,Newfields,1985.0
3857,New Hampshire,Newmarket,9400.0
3858,New Hampshire,Newton,4808.0
3860,New Hampshire,North Conway,4040.0
3861,New Hampshire,Lee,4547.0
3862,New Hampshire,North Hampton,4552.0
3864,New Hampshire,Ossipee,1934.0
3865,New Hampshire,Plaistow,7843.0
3867,New Hampshire,Rochester,22349.0
3868,New Hampshire,Rochester,6368.0
3869,New Hampshire,Rollinsford,2427.0
3870,New Hampshire,Rye,5170.0
3871,New Hampshire,Rye Beach,356.0
3872,New Hampshire,Sanbornville,4020.0
3873,New Hampshire,Sandown,6536.0
3874,New Hampshire,Seabrook,8614.0
3875,New Hampshire,Silver Lake,1236.0
3878,New Hampshire,Somersworth,12088.0
3882,New Hampshire,Effingham,1760.0
3883,New Hampshire,South Tamworth,583.0
3884,New Hampshire,Strafford,4261.0
3885,New Hampshire,Stratham,7715.0
3886,New Hampshire,Tamworth,1278.0
3887,New Hampshire,Union,1954.0
3890,New Hampshire,West Ossipee,51.0
3894,New Hampshire,Wolfeboro,6528.0
3897,New Hampshire,Wonalancet,5.0
3901,Maine,Berwick,7991.0
3902,Maine,Cape Neddick,2607.0
3903,Maine,Eliot,6848.0
3904,Maine,Kittery,8113.0
3905,Maine,Kittery Point,1990.0
3906,Maine,North Berwick,5003.0
3907,Maine,Ogunquit,1257.0
3908,Maine,South Berwick,7521.0
3909,Maine,York,10811.0
3910,Maine,York Beach,0.0
3911,Maine,York Harbor,315.0
4001,Maine,Acton,2671.0
4002,Maine,Alfred,7618.0
4003,Maine,Bailey Island,123.0
4005,Maine,Biddeford,24590.0
4006,Maine,Biddeford Pool,75.0
4008,Maine,Bowdoinham,3083.0
4009,Maine,Bridgton,5366.0
4010,Maine,Brownfield,1741.0
4011,Maine,Brunswick,21691.0
4015,Maine,Casco,3657.0
4017,Maine,Chebeague Island,597.0
4019,Maine,Cliff Island,55.0
4020,Maine,Cornish,1881.0
4021,Maine,Cumberland Center,6633.0
4022,Maine,Denmark,1131.0
4024,Maine,East Baldwin,432.0
4027,Maine,Lebanon,6499.0
4029,Maine,Sebago,2011.0
4030,Maine,East Waterboro,2473.0
4032,Maine,Freeport,8700.0
4037,Maine,Fryeburg,3820.0
4038,Maine,Gorham,17999.0
4039,Maine,Gray,7893.0
4040,Maine,Harrison,3044.0
4041,Maine,Hiram,1644.0
4042,Maine,Hollis Center,4766.0
4043,Maine,Kennebunk,11566.0
4046,Maine,Kennebunkport,7965.0
4047,Maine,Parsonsfield,1720.0
4048,Maine,Limerick,3244.0
4049,Maine,Limington,3920.0
4050,Maine,Long Island,282.0
4051,Maine,Lovell,1436.0
4055,Maine,Naples,3928.0
4056,Maine,Newfield,106.0
4057,Maine,North Bridgton,105.0
4061,Maine,North Waterboro,2909.0
4062,Maine,Windham,18648.0
4063,Maine,Ocean Park,617.0
4064,Maine,Old Orchard Beach,8423.0
4066,Maine,Orrs Island,644.0
4068,Maine,Porter,1497.0
4069,Maine,Pownal,1600.0
4071,Maine,Raymond,4958.0
4072,Maine,Saco,20446.0
4073,Maine,Sanford,17389.0
4074,Maine,Scarborough,22098.0
4076,Maine,Shapleigh,2926.0
4079,Maine,Harpswell,4250.0
4083,Maine,Springvale,4597.0
4084,Maine,Standish,7345.0
4085,Maine,Steep Falls,3107.0
4086,Maine,Topsham,9566.0
4087,Maine,Waterboro,2597.0
4088,Maine,Waterford,1127.0
4090,Maine,Wells,11365.0
4091,Maine,West Baldwin,740.0
4092,Maine,Westbrook,20339.0
4093,Maine,Buxton,8408.0
4095,Maine,West Newfield,1464.0
4096,Maine,Yarmouth,8984.0
4097,Maine,North Yarmouth,4106.0
4101,Maine,Portland,17832.0
4102,Maine,Portland,17501.0
4103,Maine,Portland,31892.0
4105,Maine,Falmouth,12436.0
4106,Maine,South Portland,26873.0
4107,Maine,Cape Elizabeth,9519.0
4108,Maine,Peaks Island,859.0
4109,Maine,Portland,141.0
4110,Maine,Cumberland Foreside,1810.0
4210,Maine,Auburn,24038.0
4216,Maine,Andover,622.0
4217,Maine,Bethel,3364.0
4219,Maine,Bryant Pond,1269.0
4220,Maine,Buckfield,3445.0
4221,Maine,Canton,1075.0
4222,Maine,Durham,4176.0
4224,Maine,Dixfield,2872.0
4226,Maine,East Andover,81.0
4227,Maine,East Dixfield,45.0
4231,Maine,Stoneham,282.0
4234,Maine,East Wilton,0.0
4236,Maine,Greene,4377.0
4237,Maine,Hanover,234.0
4238,Maine,Hebron,1260.0
4239,Maine,Jay,4637.0
4240,Maine,Lewiston,37577.0
4250,Maine,Lisbon,4698.0
4252,Maine,Lisbon Falls,4971.0
4253,Maine,Livermore,1873.0
4254,Maine,Livermore Falls,3061.0
4255,Maine,Greenwood,687.0
4256,Maine,Mechanic Falls,3094.0
4257,Maine,Mexico,2758.0
4258,Maine,Minot,2760.0
4259,Maine,Monmouth,3410.0
4260,Maine,New Gloucester,5705.0
4261,Maine,Newry,311.0
4263,Maine,Leeds,2267.0
4265,Maine,North Monmouth,697.0
4267,Maine,North Waterford,36.0
4268,Maine,Norway,5113.0
4270,Maine,Oxford,6127.0
4271,Maine,Paris,0.0
4274,Maine,Poland,5883.0
4275,Maine,Roxbury,746.0
4276,Maine,Rumford,5871.0
4280,Maine,Sabattus,6935.0
4281,Maine,South Paris,5226.0
4282,Maine,Turner,5822.0
4284,Maine,Wayne,1069.0
4285,Maine,Weld,398.0
4286,Maine,West Bethel,0.0
4287,Maine,Bowdoin,3158.0
4289,Maine,West Paris,1980.0
4290,Maine,Peru,1620.0
4292,Maine,Sumner,1000.0
4294,Maine,Wilton,3949.0
4330,Maine,Augusta,26394.0
4341,Maine,Coopers Mills,38.0
4342,Maine,Dresden,1814.0
4344,Maine,Farmingdale,2988.0
4345,Maine,Gardiner,12282.0
4346,Maine,Randolph,1522.0
4347,Maine,Hallowell,2558.0
4348,Maine,Jefferson,3508.0
4349,Maine,Kents Hill,1302.0
4350,Maine,Litchfield,3605.0
4351,Maine,Manchester,2387.0
4352,Maine,Mount Vernon,1618.0
4353,Maine,Whitefield,2269.0
4354,Maine,Palermo,1447.0
4355,Maine,Readfield,2616.0
4357,Maine,Richmond,3536.0
4358,Maine,South China,4434.0
4359,Maine,South Gardiner,326.0
4360,Maine,Vienna,642.0
4363,Maine,Windsor,2643.0
4364,Maine,Winthrop,6138.0
4401,Maine,Bangor,44285.0
4406,Maine,Abbot,671.0
4408,Maine,Aurora,196.0
4410,Maine,Bradford,1090.0
4411,Maine,Bradley,1693.0
4412,Maine,Brewer,9633.0
4413,Maine,Brookton,170.0
4414,Maine,Brownville,1759.0
4415,Maine,Brownville Junction,271.0
4416,Maine,Bucksport,5586.0
4417,Maine,Burlington,407.0
4418,Maine,Greenbush,1785.0
4419,Maine,Carmel,2902.0
4421,Maine,Castine,1289.0
4422,Maine,Charleston,1094.0
4424,Maine,Danforth,953.0
4426,Maine,Dover Foxcroft,4903.0
4427,Maine,Corinth,2916.0
4428,Maine,Eddington,3500.0
4429,Maine,Holden,4924.0
4430,Maine,East Millinocket,1541.0
4431,Maine,East Orland,61.0
4434,Maine,Etna,1200.0
4435,Maine,Exeter,1170.0
4438,Maine,Frankfort,1323.0
4441,Maine,Greenville,1761.0
4442,Maine,Greenville Junction,135.0
4443,Maine,Guilford,2162.0
4444,Maine,Hampden,9303.0
4448,Maine,Howland,1397.0
4449,Maine,Hudson,1127.0
4450,Maine,Kenduskeag,1370.0
4451,Maine,Kingman,265.0
4453,Maine,Lagrange,870.0
4454,Maine,Lambert Lake,5.0
4455,Maine,Lee,814.0
4456,Maine,Levant,2965.0
4457,Maine,Lincoln,5794.0
4459,Maine,Mattawamkeag,688.0
4460,Maine,Medway,1200.0
4461,Maine,Milford,3073.0
4462,Maine,Millinocket,4506.0
4463,Maine,Milo,2678.0
4464,Maine,Monson,493.0
4468,Maine,Old Town,9234.0
4469,Maine,Orono,2958.0
4471,Maine,Orient,585.0
4472,Maine,Orland,1891.0
4473,Maine,Orono,8171.0
4474,Maine,Orrington,3820.0
4475,Maine,Passadumkeag,505.0
4476,Maine,Penobscot,1091.0
4478,Maine,Rockwood,507.0
4479,Maine,Sangerville,1141.0
4481,Maine,Sebec,548.0
4485,Maine,Shirley Mills,183.0
4487,Maine,Springfield,812.0
4488,Maine,Stetson,1293.0
4489,Maine,Stillwater,327.0
4490,Maine,Topsfield,238.0
4491,Maine,Vanceboro,154.0
4492,Maine,Waite,97.0
4493,Maine,West Enfield,1823.0
4495,Maine,Winn,349.0
4496,Maine,Winterport,3837.0
4497,Maine,Wytopitlock,345.0
4530,Maine,Bath,11584.0
4535,Maine,Alna,747.0
4537,Maine,Boothbay,1438.0
4538,Maine,Boothbay Harbor,1737.0
4539,Maine,Bristol,1424.0
4541,Maine,Chamberlain,55.0
4543,Maine,Damariscotta,2257.0
4544,Maine,East Boothbay,1057.0
4547,Maine,Friendship,1145.0
4548,Maine,Georgetown,868.0
4551,Maine,Bremen,815.0
4553,Maine,Newcastle,1766.0
4554,Maine,New Harbor,676.0
4555,Maine,Nobleboro,1554.0
4556,Maine,Edgecomb,1314.0
4558,Maine,Pemaquid,276.0
4562,Maine,Phippsburg,1961.0
4563,Maine,Cushing,1464.0
4564,Maine,Round Pond,436.0
4568,Maine,South Bristol,516.0
4570,Maine,Squirrel Island,0.0
4571,Maine,Trevett,552.0
4572,Maine,Waldoboro,5178.0
4573,Maine,Walpole,460.0
4574,Maine,Washington,1711.0
4575,Maine,West Boothbay Harbor,336.0
4576,Maine,Southport,467.0
4578,Maine,Wiscasset,4657.0
4579,Maine,Woolwich,3112.0
4605,Maine,Ellsworth,14686.0
4606,Maine,Addison,1192.0
4607,Maine,Gouldsboro,1308.0
4609,Maine,Bar Harbor,5161.0
4611,Maine,Beals,513.0
4612,Maine,Bernard,490.0
4613,Maine,Birch Harbor,93.0
4614,Maine,Blue Hill,2797.0
4616,Maine,Brooklin,745.0
4617,Maine,Brooksville,725.0
4619,Maine,Calais,3078.0
4622,Maine,Cherryfield,868.0
4623,Maine,Columbia Falls,1124.0
4624,Maine,Corea,136.0
4625,Maine,Cranberry Isles,52.0
4626,Maine,Cutler,517.0
4627,Maine,Deer Isle,2044.0
4628,Maine,Dennysville,501.0
4630,Maine,East Machias,1377.0
4631,Maine,Eastport,1211.0
4634,Maine,Franklin,1964.0
4635,Maine,Frenchboro,10.0
4640,Maine,Hancock,2432.0
4642,Maine,Harborside,159.0
4643,Maine,Harrington,845.0
4645,Maine,Isle Au Haut,43.0
4646,Maine,Islesford,100.0
4648,Maine,Jonesboro,593.0
4649,Maine,Jonesport,1206.0
4650,Maine,Little Deer Isle,280.0
4652,Maine,Lubec,1461.0
4653,Maine,Bass Harbor,700.0
4654,Maine,Machias,3385.0
4655,Maine,Machiasport,924.0
4657,Maine,Meddybemps,322.0
4658,Maine,Milbridge,1369.0
4660,Maine,Mount Desert,1102.0
4662,Maine,Northeast Harbor,487.0
4664,Maine,Sullivan,1515.0
4666,Maine,Pembroke,1324.0
4667,Maine,Perry,1324.0
4668,Maine,Princeton,1741.0
4669,Maine,Prospect Harbor,144.0
4671,Maine,Robbinston,626.0
4673,Maine,Sargentville,186.0
4674,Maine,Seal Cove,313.0
4675,Maine,Seal Harbor,83.0
4676,Maine,Sedgwick,1169.0
4677,Maine,Sorrento,286.0
4679,Maine,Southwest Harbor,1496.0
4680,Maine,Steuben,1248.0
4681,Maine,Stonington,826.0
4683,Maine,Sunset,0.0
4684,Maine,Surry,1756.0
4685,Maine,Swans Island,417.0
4686,Maine,Wesley,191.0
4691,Maine,Whiting,515.0
4693,Maine,Winter Harbor,434.0
4694,Maine,Baileyville,2352.0
4730,Maine,Houlton,10092.0
4732,Maine,Ashland,1584.0
4733,Maine,Benedicta,483.0
4734,Maine,Blaine,832.0
4735,Maine,Bridgewater,483.0
4736,Maine,Caribou,9022.0
4737,Maine,Clayton Lake,0.0
4739,Maine,Eagle Lake,791.0
4740,Maine,Easton,1341.0
4742,Maine,Fort Fairfield,3323.0
4743,Maine,Fort Kent,4701.0
4745,Maine,Frenchville,872.0
4746,Maine,Grand Isle,392.0
4747,Maine,Island Falls,1295.0
4750,Maine,Limestone,1926.0
4756,Maine,Madawaska,3190.0
4757,Maine,Mapleton,2635.0
4758,Maine,Mars Hill,1438.0
4760,Maine,Monticello,713.0
4761,Maine,New Limerick,465.0
4762,Maine,New Sweden,505.0
4763,Maine,Oakfield,656.0
4764,Maine,Oxbow,14.0
4765,Maine,Patten,1030.0
4766,Maine,Perham,327.0
4768,Maine,Portage,397.0
4769,Maine,Presque Isle,8772.0
4772,Maine,Saint Agatha,885.0
